date,county,state,cases,deaths
4/12/2020,Greene,Georgia,26,1
4/12/2020,Gwinnett,Georgia,701,19
4/12/2020,Habersham,Georgia,14,1
4/12/2020,Hall,Georgia,282,0
4/12/2020,Hancock,Georgia,3,0
4/12/2020,Haralson,Georgia,16,0
4/12/2020,Harris,Georgia,20,1
4/12/2020,Hart,Georgia,3,0
4/12/2020,Heard,Georgia,4,1
4/12/2020,Henry,Georgia,263,3
4/12/2020,Houston,Georgia,121,7
4/12/2020,Irwin,Georgia,11,0
4/12/2020,Jackson,Georgia,27,1
4/12/2020,Jasper,Georgia,8,0
4/12/2020,Jeff Davis,Georgia,1,0
4/12/2020,Jefferson,Georgia,6,1
4/12/2020,Jenkins,Georgia,9,1
4/12/2020,Johnson,Georgia,19,1
4/12/2020,Jones,Georgia,12,0
4/12/2020,Lamar,Georgia,17,0
4/12/2020,Lanier,Georgia,5,0
4/12/2020,Laurens,Georgia,34,1
4/12/2020,Lee,Georgia,244,15
4/12/2020,Liberty,Georgia,17,0
4/12/2020,Lincoln,Georgia,9,0
4/12/2020,Long,Georgia,1,0
4/12/2020,Lowndes,Georgia,59,2
4/12/2020,Lumpkin,Georgia,9,0
4/12/2020,Macon,Georgia,23,0
4/12/2020,Madison,Georgia,10,1
4/12/2020,Marion,Georgia,10,0
4/12/2020,McDuffie,Georgia,23,2
4/12/2020,McIntosh,Georgia,3,0
4/12/2020,Meriwether,Georgia,23,0
4/12/2020,Miller,Georgia,11,0
4/12/2020,Mitchell,Georgia,138,14
4/12/2020,Monroe,Georgia,12,1
4/12/2020,Montgomery,Georgia,2,0
4/12/2020,Morgan,Georgia,14,0
4/12/2020,Murray,Georgia,14,0
4/12/2020,Muscogee,Georgia,156,4
4/12/2020,Newton,Georgia,82,3
4/12/2020,Oconee,Georgia,38,0
4/12/2020,Oglethorpe,Georgia,12,1
4/12/2020,Paulding,Georgia,84,2
4/12/2020,Peach,Georgia,23,2
4/12/2020,Pickens,Georgia,11,2
4/12/2020,Pierce,Georgia,45,2
4/12/2020,Pike,Georgia,16,0
4/12/2020,Polk,Georgia,25,0
4/12/2020,Pulaski,Georgia,9,0
4/12/2020,Putnam,Georgia,6,0
4/12/2020,Quitman,Georgia,3,0
4/12/2020,Rabun,Georgia,6,0
4/12/2020,Randolph,Georgia,111,5
4/12/2020,Richmond,Georgia,144,4
4/12/2020,Rockdale,Georgia,97,2
4/12/2020,Schley,Georgia,12,1
4/12/2020,Screven,Georgia,7,0
4/12/2020,Seminole,Georgia,15,0
4/12/2020,Spalding,Georgia,73,4
4/12/2020,Stephens,Georgia,17,0
4/12/2020,Stewart,Georgia,7,0
4/12/2020,Sumter,Georgia,239,9
4/12/2020,Talbot,Georgia,9,1
4/12/2020,Tattnall,Georgia,5,0
4/12/2020,Taylor,Georgia,7,2
4/12/2020,Telfair,Georgia,9,0
4/12/2020,Terrell,Georgia,109,10
4/12/2020,Thomas,Georgia,77,3
4/12/2020,Tift,Georgia,59,1
4/12/2020,Toombs,Georgia,11,1
4/12/2020,Towns,Georgia,3,0
4/12/2020,Treutlen,Georgia,1,0
4/12/2020,Troup,Georgia,60,3
4/12/2020,Turner,Georgia,37,0
4/12/2020,Twiggs,Georgia,2,0
4/12/2020,Union,Georgia,7,1
4/12/2020,Unknown,Georgia,613,0
4/12/2020,Upson,Georgia,56,1
4/12/2020,Walker,Georgia,6,0
4/12/2020,Walton,Georgia,42,2
4/12/2020,Ware,Georgia,54,4
4/12/2020,Warren,Georgia,7,0
4/12/2020,Washington,Georgia,22,0
4/12/2020,Wayne,Georgia,4,0
4/12/2020,Webster,Georgia,3,0
4/12/2020,Wheeler,Georgia,2,0
4/12/2020,White,Georgia,11,0
4/12/2020,Whitfield,Georgia,24,3
4/12/2020,Wilcox,Georgia,24,0
4/12/2020,Wilkes,Georgia,6,0
4/12/2020,Wilkinson,Georgia,11,1
4/12/2020,Worth,Georgia,87,4
4/12/2020,Unknown,Guam,716,5
4/12/2020,Hawaii,Hawaii,39,0
4/12/2020,Honolulu,Hawaii,350,6
4/12/2020,Kauai,Hawaii,21,0
4/12/2020,Maui,Hawaii,84,3
4/12/2020,Unknown,Hawaii,3,0
4/12/2020,Ada,Idaho,517,6
4/12/2020,Adams,Idaho,1,0
4/12/2020,Bannock,Idaho,5,0
4/12/2020,Bingham,Idaho,2,0
4/12/2020,Blaine,Idaho,454,5
4/12/2020,Bonner,Idaho,4,0
4/12/2020,Bonneville,Idaho,13,0
4/12/2020,Boundary,Idaho,1,0
4/12/2020,Camas,Idaho,1,0
4/12/2020,Canyon,Idaho,155,5
4/12/2020,Caribou,Idaho,1,0
4/12/2020,Cassia,Idaho,8,1
4/12/2020,Custer,Idaho,2,0
4/12/2020,Elmore,Idaho,16,0
4/12/2020,Fremont,Idaho,2,0
4/12/2020,Gem,Idaho,9,0
4/12/2020,Gooding,Idaho,5,0
4/12/2020,Idaho,Idaho,3,0
4/12/2020,Jefferson,Idaho,4,0
4/12/2020,Jerome,Idaho,29,2
4/12/2020,Kootenai,Idaho,45,0
4/12/2020,Latah,Idaho,3,0
4/12/2020,Lincoln,Idaho,15,0
4/12/2020,Madison,Idaho,5,0
4/12/2020,Minidoka,Idaho,5,0
4/12/2020,Nez Perce,Idaho,19,5
4/12/2020,Owyhee,Idaho,4,0
4/12/2020,Payette,Idaho,8,1
4/12/2020,Power,Idaho,2,0
4/12/2020,Teton,Idaho,6,0
4/12/2020,Twin Falls,Idaho,79,2
4/12/2020,Valley,Idaho,2,0
4/12/2020,Washington,Idaho,1,0
4/12/2020,Adams,Illinois,25,0
4/12/2020,Bond,Illinois,4,0
4/12/2020,Boone,Illinois,11,1
4/12/2020,Bureau,Illinois,5,0
4/12/2020,Calhoun,Illinois,1,0
4/12/2020,Carroll,Illinois,5,1
4/12/2020,Champaign,Illinois,86,2
4/12/2020,Christian,Illinois,24,4
4/12/2020,Clark,Illinois,4,0
4/12/2020,Clinton,Illinois,37,0
4/12/2020,Coles,Illinois,6,0
4/12/2020,Cook,Illinois,14585,485
4/12/2020,Crawford,Illinois,4,0
4/12/2020,Cumberland,Illinois,2,0
4/12/2020,De Witt,Illinois,2,0
4/12/2020,DeKalb,Illinois,34,1
4/12/2020,Douglas,Illinois,11,0
4/12/2020,DuPage,Illinois,1162,50
4/12/2020,Effingham,Illinois,3,1
4/12/2020,Fayette,Illinois,11,1
4/12/2020,Ford,Illinois,5,1
4/12/2020,Franklin,Illinois,4,0
4/12/2020,Fulton,Illinois,1,0
4/12/2020,Gallatin,Illinois,1,0
4/12/2020,Greene,Illinois,1,0
4/12/2020,Grundy,Illinois,21,0
4/12/2020,Hancock,Illinois,1,0
4/12/2020,Henry,Illinois,22,0
4/12/2020,Iroquois,Illinois,9,0
4/12/2020,Jackson,Illinois,34,3
4/12/2020,Jasper,Illinois,3,0
4/12/2020,Jefferson,Illinois,7,0
4/12/2020,Jersey,Illinois,6,0
4/12/2020,Jo Daviess,Illinois,11,0
4/12/2020,Kane,Illinois,403,23
4/12/2020,Kankakee,Illinois,204,10
4/12/2020,Kendall,Illinois,105,2
4/12/2020,Knox,Illinois,2,0
4/12/2020,LaSalle,Illinois,20,1
4/12/2020,Lake,Illinois,1445,42
4/12/2020,Lawrence,Illinois,2,0
4/12/2020,Lee,Illinois,13,0
4/12/2020,Livingston,Illinois,16,0
4/12/2020,Logan,Illinois,3,0
4/12/2020,Macon,Illinois,35,1
4/12/2020,Macoupin,Illinois,16,0
4/12/2020,Madison,Illinois,110,2
4/12/2020,Marion,Illinois,13,0
4/12/2020,Marshall,Illinois,1,0
4/12/2020,Mason,Illinois,3,0
4/12/2020,Massac,Illinois,2,0
4/12/2020,McDonough,Illinois,1,0
4/12/2020,McHenry,Illinois,235,6
4/12/2020,McLean,Illinois,77,2
4/12/2020,Menard,Illinois,2,0
4/12/2020,Mercer,Illinois,2,0
4/12/2020,Monroe,Illinois,46,1
4/12/2020,Montgomery,Illinois,8,0
4/12/2020,Morgan,Illinois,10,1
4/12/2020,Moultrie,Illinois,2,0
4/12/2020,Ogle,Illinois,18,1
4/12/2020,Peoria,Illinois,27,1
4/12/2020,Perry,Illinois,1,0
4/12/2020,Piatt,Illinois,6,0
4/12/2020,Pike,Illinois,1,0
4/12/2020,Pulaski,Illinois,5,0
4/12/2020,Randolph,Illinois,40,0
4/12/2020,Richland,Illinois,1,0
4/12/2020,Rock Island,Illinois,91,3
4/12/2020,Saline,Illinois,3,0
4/12/2020,Sangamon,Illinois,43,3
4/12/2020,Schuyler,Illinois,1,0
4/12/2020,Shelby,Illinois,4,0
4/12/2020,St. Clair,Illinois,189,8
4/12/2020,Stark,Illinois,1,0
4/12/2020,Stephenson,Illinois,8,0
4/12/2020,Tazewell,Illinois,19,2
4/12/2020,Unknown,Illinois,94,0
4/12/2020,Vermilion,Illinois,8,0
4/12/2020,Wabash,Illinois,2,0
4/12/2020,Warren,Illinois,2,0
4/12/2020,Washington,Illinois,2,0
4/12/2020,Whiteside,Illinois,26,1
4/12/2020,Will,Illinois,1228,60
4/12/2020,Williamson,Illinois,10,0
4/12/2020,Winnebago,Illinois,94,7
4/12/2020,Woodford,Illinois,7,0
4/12/2020,Adams,Indiana,5,1
4/12/2020,Allen,Indiana,147,10
4/12/2020,Bartholomew,Indiana,110,4
4/12/2020,Benton,Indiana,2,0
4/12/2020,Blackford,Indiana,5,0
4/12/2020,Boone,Indiana,109,2
4/12/2020,Brown,Indiana,12,1
4/12/2020,Carroll,Indiana,5,0
4/12/2020,Cass,Indiana,22,1
4/12/2020,Clark,Indiana,112,8
4/12/2020,Clay,Indiana,11,0
4/12/2020,Clinton,Indiana,11,1
4/12/2020,Crawford,Indiana,12,0
4/12/2020,Daviess,Indiana,10,1
4/12/2020,DeKalb,Indiana,5,0
4/12/2020,Dearborn,Indiana,60,3
4/12/2020,Decatur,Indiana,127,10
4/12/2020,Delaware,Indiana,66,2
4/12/2020,Dubois,Indiana,13,0
4/12/2020,Elkhart,Indiana,83,3
4/12/2020,Fayette,Indiana,20,3
4/12/2020,Floyd,Indiana,107,4
4/12/2020,Fountain,Indiana,3,1
4/12/2020,Franklin,Indiana,69,7
4/12/2020,Fulton,Indiana,3,0
4/12/2020,Gibson,Indiana,4,0
4/12/2020,Grant,Indiana,36,2
4/12/2020,Greene,Indiana,19,1
4/12/2020,Hamilton,Indiana,478,23
4/12/2020,Hancock,Indiana,118,6
4/12/2020,Harrison,Indiana,55,2
4/12/2020,Hendricks,Indiana,315,10
4/12/2020,Henry,Indiana,23,0
4/12/2020,Howard,Indiana,48,4
4/12/2020,Huntington,Indiana,7,1
4/12/2020,Jackson,Indiana,70,0
4/12/2020,Jasper,Indiana,17,1
4/12/2020,Jay,Indiana,4,0
4/12/2020,Jefferson,Indiana,12,0
4/12/2020,Jennings,Indiana,56,0
4/12/2020,Johnson,Indiana,317,20
4/12/2020,Knox,Indiana,15,0
4/12/2020,Kosciusko,Indiana,18,1
4/12/2020,LaGrange,Indiana,12,1
4/12/2020,LaPorte,Indiana,33,3
4/12/2020,Lake,Indiana,744,25
4/12/2020,Lawrence,Indiana,68,7
4/12/2020,Madison,Indiana,254,14
4/12/2020,Marion,Indiana,2887,123
4/12/2020,Marshall,Indiana,19,0
4/12/2020,Martin,Indiana,5,0
4/12/2020,Miami,Indiana,16,0
4/12/2020,Monroe,Indiana,83,1
4/12/2020,Montgomery,Indiana,22,0
4/12/2020,Morgan,Indiana,101,3
4/12/2020,Newton,Indiana,26,1
4/12/2020,Noble,Indiana,14,1
4/12/2020,Ohio,Indiana,1,0
4/12/2020,Orange,Indiana,17,3
4/12/2020,Owen,Indiana,19,1
4/12/2020,Parke,Indiana,7,0
4/12/2020,Perry,Indiana,3,0
4/12/2020,Pike,Indiana,1,0
4/12/2020,Porter,Indiana,118,2
4/12/2020,Posey,Indiana,5,0
4/12/2020,Pulaski,Indiana,1,0
4/12/2020,Putnam,Indiana,32,3
4/12/2020,Randolph,Indiana,10,1
4/12/2020,Ripley,Indiana,84,3
4/12/2020,Rush,Indiana,15,1
4/12/2020,Scott,Indiana,17,2
4/12/2020,Shelby,Indiana,71,2
4/12/2020,Spencer,Indiana,3,0
4/12/2020,St. Joseph,Indiana,192,3
4/12/2020,Starke,Indiana,9,0
4/12/2020,Steuben,Indiana,12,1
4/12/2020,Sullivan,Indiana,6,0
4/12/2020,Switzerland,Indiana,13,0
4/12/2020,Tippecanoe,Indiana,45,1
4/12/2020,Tipton,Indiana,9,0
4/12/2020,Union,Indiana,5,0
4/12/2020,Vanderburgh,Indiana,56,1
4/12/2020,Vermillion,Indiana,3,0
4/12/2020,Vigo,Indiana,42,2
4/12/2020,Wabash,Indiana,7,0
4/12/2020,Warren,Indiana,3,1
4/12/2020,Warrick,Indiana,36,2
4/12/2020,Washington,Indiana,25,0
4/12/2020,Wayne,Indiana,17,1
4/12/2020,Wells,Indiana,4,0
4/12/2020,White,Indiana,3,0
4/12/2020,Whitley,Indiana,12,1
4/12/2020,Adair,Iowa,1,0
4/12/2020,Allamakee,Iowa,21,1
4/12/2020,Appanoose,Iowa,1,1
4/12/2020,Audubon,Iowa,1,0
4/12/2020,Benton,Iowa,17,1
4/12/2020,Black Hawk,Iowa,47,0
4/12/2020,Boone,Iowa,4,0
4/12/2020,Bremer,Iowa,3,0
4/12/2020,Buchanan,Iowa,7,0
4/12/2020,Buena Vista,Iowa,2,0
4/12/2020,Butler,Iowa,1,0
4/12/2020,Carroll,Iowa,1,0
4/12/2020,Cedar,Iowa,20,0
4/12/2020,Cerro Gordo,Iowa,13,0
4/12/2020,Chickasaw,Iowa,2,0
4/12/2020,Clarke,Iowa,2,0
4/12/2020,Clay,Iowa,2,0
4/12/2020,Clayton,Iowa,7,0
4/12/2020,Clinton,Iowa,29,0
4/12/2020,Crawford,Iowa,6,1
4/12/2020,Dallas,Iowa,37,0
4/12/2020,Delaware,Iowa,2,0
4/12/2020,Des Moines,Iowa,4,0
4/12/2020,Dickinson,Iowa,1,0
4/12/2020,Dubuque,Iowa,35,1
4/12/2020,Fayette,Iowa,4,0
4/12/2020,Franklin,Iowa,1,0
4/12/2020,Greene,Iowa,1,0
4/12/2020,Grundy,Iowa,1,0
4/12/2020,Guthrie,Iowa,1,0
4/12/2020,Hamilton,Iowa,2,0
4/12/2020,Hancock,Iowa,3,0
4/12/2020,Hardin,Iowa,1,0
4/12/2020,Harrison,Iowa,12,0
4/12/2020,Henry,Iowa,19,1
4/12/2020,Howard,Iowa,1,0
4/12/2020,Iowa,Iowa,7,0
4/12/2020,Jackson,Iowa,4,0
4/12/2020,Jasper,Iowa,11,0
4/12/2020,Jefferson,Iowa,4,0
4/12/2020,Johnson,Iowa,203,2
4/12/2020,Jones,Iowa,8,0
4/12/2020,Keokuk,Iowa,2,0
4/12/2020,Kossuth,Iowa,1,0
4/12/2020,Lee,Iowa,1,0
4/12/2020,Linn,Iowa,243,18
4/12/2020,Louisa,Iowa,76,0
4/12/2020,Lyon,Iowa,3,0
4/12/2020,Madison,Iowa,2,1
4/12/2020,Mahaska,Iowa,4,0
4/12/2020,Marion,Iowa,3,0
4/12/2020,Marshall,Iowa,31,0
4/12/2020,Mills,Iowa,1,0
4/12/2020,Mitchell,Iowa,2,0
4/12/2020,Monona,Iowa,6,0
4/12/2020,Montgomery,Iowa,1,0
4/12/2020,Muscatine,Iowa,96,1
4/12/2020,O'Brien,Iowa,3,0
4/12/2020,Osceola,Iowa,2,0
4/12/2020,Page,Iowa,3,0
4/12/2020,Plymouth,Iowa,4,0
4/12/2020,Polk,Iowa,177,5
4/12/2020,Pottawattamie,Iowa,12,0
4/12/2020,Poweshiek,Iowa,6,1
4/12/2020,Scott,Iowa,115,1
4/12/2020,Shelby,Iowa,6,0
4/12/2020,Sioux,Iowa,7,0
4/12/2020,Story,Iowa,7,0
4/12/2020,Tama,Iowa,86,2
4/12/2020,Taylor,Iowa,1,0
4/12/2020,Union,Iowa,1,0
4/12/2020,Van Buren,Iowa,6,0
4/12/2020,Wapello,Iowa,4,0
4/12/2020,Warren,Iowa,16,0
4/12/2020,Washington,Iowa,81,4
4/12/2020,Webster,Iowa,2,0
4/12/2020,Winnebago,Iowa,2,0
4/12/2020,Winneshiek,Iowa,5,0
4/12/2020,Woodbury,Iowa,18,0
4/12/2020,Worth,Iowa,1,0
4/12/2020,Wright,Iowa,1,0
4/12/2020,Anderson,Kansas,1,0
4/12/2020,Atchison,Kansas,3,0
4/12/2020,Barber,Kansas,1,0
4/12/2020,Barton,Kansas,5,0
4/12/2020,Bourbon,Kansas,7,1
4/12/2020,Butler,Kansas,8,0
4/12/2020,Chautauqua,Kansas,3,0
4/12/2020,Cherokee,Kansas,6,0
4/12/2020,Clay,Kansas,1,0
4/12/2020,Cloud,Kansas,3,0
4/12/2020,Coffey,Kansas,38,1
4/12/2020,Cowley,Kansas,2,1
4/12/2020,Crawford,Kansas,6,1
4/12/2020,Doniphan,Kansas,1,0
4/12/2020,Douglas,Kansas,39,0
4/12/2020,Ellis,Kansas,1,0
4/12/2020,Finney,Kansas,15,0
4/12/2020,Ford,Kansas,13,0
4/12/2020,Franklin,Kansas,12,0
4/12/2020,Geary,Kansas,6,0
4/12/2020,Gove,Kansas,1,0
4/12/2020,Greenwood,Kansas,1,0
4/12/2020,Hamilton,Kansas,1,0
4/12/2020,Harvey,Kansas,4,0
4/12/2020,Jackson,Kansas,1,0
4/12/2020,Jefferson,Kansas,5,0
4/12/2020,Jewell,Kansas,3,0
4/12/2020,Johnson,Kansas,300,14
4/12/2020,Kearny,Kansas,1,0
4/12/2020,Labette,Kansas,18,0
4/12/2020,Leavenworth,Kansas,80,1
4/12/2020,Linn,Kansas,6,0
4/12/2020,Lyon,Kansas,29,0
4/12/2020,Marion,Kansas,3,0
4/12/2020,McPherson,Kansas,13,0
4/12/2020,Miami,Kansas,3,0
4/12/2020,Mitchell,Kansas,2,0
4/12/2020,Montgomery,Kansas,11,2
4/12/2020,Morris,Kansas,2,0
4/12/2020,Morton,Kansas,1,0
4/12/2020,Neosho,Kansas,2,0
4/12/2020,Osage,Kansas,4,0
4/12/2020,Osborne,Kansas,2,0
4/12/2020,Ottawa,Kansas,3,0
4/12/2020,Phillips,Kansas,1,0
4/12/2020,Pottawatomie,Kansas,5,0
4/12/2020,Pratt,Kansas,1,0
4/12/2020,Reno,Kansas,11,0
4/12/2020,Republic,Kansas,4,0
4/12/2020,Riley,Kansas,20,0
4/12/2020,Rooks,Kansas,2,0
4/12/2020,Saline,Kansas,9,1
4/12/2020,Scott,Kansas,2,0
4/12/2020,Sedgwick,Kansas,194,2
4/12/2020,Seward,Kansas,5,0
4/12/2020,Shawnee,Kansas,75,4
4/12/2020,Stafford,Kansas,1,0
4/12/2020,Stanton,Kansas,1,0
4/12/2020,Stevens,Kansas,2,0
4/12/2020,Sumner,Kansas,2,1
4/12/2020,Unknown,Kansas,0,3
4/12/2020,Wabaunsee,Kansas,1,0
4/12/2020,Woodson,Kansas,3,0
4/12/2020,Wyandotte,Kansas,332,24
4/12/2020,Adair,Kentucky,43,1
4/12/2020,Allen,Kentucky,2,0
4/12/2020,Anderson,Kentucky,3,1
4/12/2020,Ballard,Kentucky,2,0
4/12/2020,Barren,Kentucky,5,0
4/12/2020,Bath,Kentucky,3,0
4/12/2020,Boone,Kentucky,54,2
4/12/2020,Bourbon,Kentucky,4,1
4/12/2020,Boyd,Kentucky,23,2
4/12/2020,Boyle,Kentucky,13,0
4/12/2020,Bracken,Kentucky,5,0
4/12/2020,Breathitt,Kentucky,3,0
4/12/2020,Breckinridge,Kentucky,3,0
4/12/2020,Bullitt,Kentucky,28,2
4/12/2020,Butler,Kentucky,11,1
4/12/2020,Caldwell,Kentucky,9,0
4/12/2020,Calloway,Kentucky,15,1
4/12/2020,Campbell,Kentucky,45,3
4/12/2020,Carroll,Kentucky,2,0
4/12/2020,Carter,Kentucky,3,0
4/12/2020,Christian,Kentucky,67,3
4/12/2020,Clark,Kentucky,18,0
4/12/2020,Clinton,Kentucky,2,0
4/12/2020,Crittenden,Kentucky,3,0
4/12/2020,Cumberland,Kentucky,2,0
4/12/2020,Daviess,Kentucky,86,3
4/12/2020,Edmonson,Kentucky,6,0
4/12/2020,Fayette,Kentucky,194,7
4/12/2020,Fleming,Kentucky,2,0
4/12/2020,Floyd,Kentucky,1,0
4/12/2020,Franklin,Kentucky,10,0
4/12/2020,Gallatin,Kentucky,1,0
4/12/2020,Grant,Kentucky,12,1
4/12/2020,Graves,Kentucky,10,0
4/12/2020,Grayson,Kentucky,4,0
4/12/2020,Green,Kentucky,1,0
4/12/2020,Greenup,Kentucky,5,0
4/12/2020,Hancock,Kentucky,2,0
4/12/2020,Hardin,Kentucky,24,0
4/12/2020,Harrison,Kentucky,15,0
4/12/2020,Hart,Kentucky,1,0
4/12/2020,Henderson,Kentucky,23,0
4/12/2020,Henry,Kentucky,4,0
4/12/2020,Hopkins,Kentucky,85,8
4/12/2020,Jackson,Kentucky,12,0
4/12/2020,Jefferson,Kentucky,503,41
4/12/2020,Jessamine,Kentucky,27,0
4/12/2020,Johnson,Kentucky,1,0
4/12/2020,Kenton,Kentucky,95,8
4/12/2020,Knott,Kentucky,1,0
4/12/2020,Knox,Kentucky,1,0
4/12/2020,Larue,Kentucky,3,0
4/12/2020,Laurel,Kentucky,8,0
4/12/2020,Lawrence,Kentucky,1,0
4/12/2020,Leslie,Kentucky,1,0
4/12/2020,Letcher,Kentucky,1,0
4/12/2020,Lewis,Kentucky,2,0
4/12/2020,Lincoln,Kentucky,1,0
4/12/2020,Logan,Kentucky,5,0
4/12/2020,Lyon,Kentucky,12,2
4/12/2020,Madison,Kentucky,19,1
4/12/2020,Marion,Kentucky,10,0
4/12/2020,Marshall,Kentucky,11,0
4/12/2020,Martin,Kentucky,1,0
4/12/2020,Mason,Kentucky,5,0
4/12/2020,McCracken,Kentucky,21,2
4/12/2020,McCreary,Kentucky,7,0
4/12/2020,McLean,Kentucky,6,1
4/12/2020,Meade,Kentucky,2,1
4/12/2020,Menifee,Kentucky,3,0
4/12/2020,Mercer,Kentucky,9,0
4/12/2020,Monroe,Kentucky,2,0
4/12/2020,Montgomery,Kentucky,8,0
4/12/2020,Morgan,Kentucky,1,0
4/12/2020,Muhlenberg,Kentucky,43,1
4/12/2020,Nelson,Kentucky,13,0
4/12/2020,Nicholas,Kentucky,1,0
4/12/2020,Ohio,Kentucky,8,0
4/12/2020,Oldham,Kentucky,16,0
4/12/2020,Owsley,Kentucky,2,0
4/12/2020,Pendleton,Kentucky,3,0
4/12/2020,Perry,Kentucky,3,0
4/12/2020,Pike,Kentucky,4,1
4/12/2020,Powell,Kentucky,1,0
4/12/2020,Pulaski,Kentucky,31,2
4/12/2020,Rockcastle,Kentucky,9,0
4/12/2020,Rowan,Kentucky,1,0
4/12/2020,Russell,Kentucky,6,0
4/12/2020,Scott,Kentucky,26,0
4/12/2020,Shelby,Kentucky,18,1
4/12/2020,Simpson,Kentucky,16,1
4/12/2020,Spencer,Kentucky,6,0
4/12/2020,Taylor,Kentucky,3,0
4/12/2020,Todd,Kentucky,7,0
4/12/2020,Trigg,Kentucky,4,0
4/12/2020,Trimble,Kentucky,1,0
4/12/2020,Union,Kentucky,5,0
4/12/2020,Unknown,Kentucky,24,0
4/12/2020,Warren,Kentucky,46,0
4/12/2020,Washington,Kentucky,3,0
4/12/2020,Wayne,Kentucky,4,0
4/12/2020,Webster,Kentucky,7,0
4/12/2020,Whitley,Kentucky,5,0
4/12/2020,Woodford,Kentucky,14,0
4/12/2020,Acadia,Louisiana,99,5
4/12/2020,Allen,Louisiana,73,7
4/12/2020,Ascension,Louisiana,428,23
4/12/2020,Assumption,Louisiana,116,1
4/12/2020,Avoyelles,Louisiana,61,1
4/12/2020,Beauregard,Louisiana,27,1
4/12/2020,Bienville,Louisiana,33,1
4/12/2020,Bossier,Louisiana,186,9
4/12/2020,Caddo,Louisiana,1018,39
4/12/2020,Calcasieu,Louisiana,259,12
4/12/2020,Caldwell,Louisiana,18,0
4/12/2020,Cameron,Louisiana,2,0
4/12/2020,Catahoula,Louisiana,21,1
4/12/2020,Claiborne,Louisiana,41,3
4/12/2020,Concordia,Louisiana,18,1
4/12/2020,De Soto,Louisiana,124,7
4/12/2020,East Baton Rouge,Louisiana,1223,49
4/12/2020,East Carroll,Louisiana,1,0
4/12/2020,East Feliciana,Louisiana,71,2
4/12/2020,Evangeline,Louisiana,36,0
4/12/2020,Franklin,Louisiana,48,1
4/12/2020,Grant,Louisiana,11,0
4/12/2020,Iberia,Louisiana,136,5
4/12/2020,Iberville,Louisiana,232,14
4/12/2020,Jackson,Louisiana,8,0
4/12/2020,Jefferson,Louisiana,4990,173
4/12/2020,Jefferson Davis,Louisiana,44,3
4/12/2020,LaSalle,Louisiana,11,0
4/12/2020,Lafayette,Louisiana,354,13
4/12/2020,Lafourche,Louisiana,468,13
4/12/2020,Lincoln,Louisiana,39,0
4/12/2020,Livingston,Louisiana,120,1
4/12/2020,Madison,Louisiana,2,0
4/12/2020,Morehouse,Louisiana,31,2
4/12/2020,Natchitoches,Louisiana,41,0
4/12/2020,Orleans,Louisiana,5600,235
4/12/2020,Ouachita,Louisiana,367,5
4/12/2020,Plaquemines,Louisiana,137,10
4/12/2020,Pointe Coupee,Louisiana,43,2
4/12/2020,Rapides,Louisiana,165,5
4/12/2020,Red River,Louisiana,11,2
4/12/2020,Richland,Louisiana,19,0
4/12/2020,Sabine,Louisiana,9,0
4/12/2020,St. Bernard,Louisiana,361,10
4/12/2020,St. Charles,Louisiana,404,25
4/12/2020,St. Helena,Louisiana,13,0
4/12/2020,St. James,Louisiana,204,10
4/12/2020,St. John the Baptist,Louisiana,545,38
4/12/2020,St. Landry,Louisiana,113,13
4/12/2020,St. Martin,Louisiana,157,8
4/12/2020,St. Mary,Louisiana,113,2
4/12/2020,St. Tammany,Louisiana,864,39
4/12/2020,Tangipahoa,Louisiana,344,8
4/12/2020,Tensas,Louisiana,1,0
4/12/2020,Terrebonne,Louisiana,255,14
4/12/2020,Union,Louisiana,47,3
4/12/2020,Unknown,Louisiana,54,3
4/12/2020,Vermilion,Louisiana,26,1
4/12/2020,Vernon,Louisiana,14,0
4/12/2020,Washington,Louisiana,147,7
4/12/2020,Webster,Louisiana,62,2
4/12/2020,West Baton Rouge,Louisiana,68,9
4/12/2020,West Carroll,Louisiana,4,0
4/12/2020,West Feliciana,Louisiana,46,0
4/12/2020,Winn,Louisiana,12,2
4/12/2020,Androscoggin,Maine,28,0
4/12/2020,Aroostook,Maine,2,0
4/12/2020,Cumberland,Maine,292,12
4/12/2020,Franklin,Maine,8,0
4/12/2020,Hancock,Maine,5,0
4/12/2020,Kennebec,Maine,32,1
4/12/2020,Knox,Maine,10,0
4/12/2020,Lincoln,Maine,9,0
4/12/2020,Oxford,Maine,13,0
4/12/2020,Penobscot,Maine,34,0
4/12/2020,Sagadahoc,Maine,15,1
4/12/2020,Somerset,Maine,8,0
4/12/2020,Unknown,Maine,3,0
4/12/2020,Waldo,Maine,29,2
4/12/2020,Washington,Maine,1,0
4/12/2020,York,Maine,144,3
4/12/2020,Allegany,Maryland,13,0
4/12/2020,Anne Arundel,Maryland,659,27
4/12/2020,Baltimore,Maryland,1257,30
4/12/2020,Baltimore city,Maryland,812,24
4/12/2020,Calvert,Maryland,90,1
4/12/2020,Caroline,Maryland,17,0
4/12/2020,Carroll,Maryland,236,25
4/12/2020,Cecil,Maryland,74,1
4/12/2020,Charles,Maryland,253,9
4/12/2020,Dorchester,Maryland,9,1
4/12/2020,Frederick,Maryland,368,12
4/12/2020,Garrett,Maryland,4,0
4/12/2020,Harford,Maryland,129,0
4/12/2020,Howard,Maryland,371,6
